14:00:48.887 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
14:00:48.919 [main] DEBUG o.h.b.r.c.i.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Located and parsed 2 persistence units; checking each
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pu_essai, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [banque_essai]
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=banque_essai, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [banque_essai]
14:00:48.969 [main] DEBUG o.h.jpa.boot.spi.ProviderChecker - Persistence-unit [banque_essai] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
14:00:48.978 [main] DEBUG o.h.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: banque_essai
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/Diginamic12/Documents/workspace-sts-3.8.4.RELEASE/Test-Jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		banque.Banque
		banque.Client
		banque.Compte
		banque.LivretA
		banque.AssuranceVie
		banque.Operation
		banque.Virement]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/banque?useSSl=false
		hibernate.show_sql: true
		hibernate.archive.autodetection: 
		javax.persistence.schema-generation.database.action: drop-and-create
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: root]
14:00:48.988 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
14:00:48.989 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
14:00:48.992 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
14:00:48.992 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
14:00:49.046 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.1.0.Final}
14:00:49.048 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
14:00:49.049 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(operationTablePerClass), mappingColumn=id, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.AbstractOperation:id]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='COMPTE_ID', referencedColumn='', mappedBy=''}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(operationTablePerClass), mappingColumn=compte, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property compte
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(operationTablePerClass), mappingColumn=date, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property date with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.AbstractOperation:date]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for date
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property date
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(operationTablePerClass), mappingColumn=montant, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property montant with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.AbstractOperation:montant]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for montant
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property montant
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(operationTablePerClass), mappingColumn=motif, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property motif with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.AbstractOperation:motif]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for motif
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property motif
14:43:28.893 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: banque.Virement
14:43:28.893 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Virement
14:43:28.893 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity banque.Virement on table virement
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.DenormalizedTable(virement), mappingColumn=beneficiare, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property beneficaire with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Virement:beneficaire]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for beneficaire
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property beneficaire
14:43:28.893 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: banque.Client
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Client
14:43:28.893 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity banque.Client on table client
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=id, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client:id]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=adresse, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=codePostal, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property codePostal with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client.adresse:codePostal]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for codePostal
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property codePostal
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=numero, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property numero with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client.adresse:numero]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for numero
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property numero
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=rue, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property rue with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client.adresse:rue]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for rue
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property rue
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=ville, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ville with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client.adresse:ville]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for ville
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property ville
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property adresse
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='BANQUE_ID', referencedColumn='', mappedBy=''}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=banque, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property banque
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=null, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=element, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=comptes_KEY, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='comptes_KEY', referencedColumn='null', mappedBy='null'}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='clients'}
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='clients'}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Collection role: banque.Client.comptes
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property comptes
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=DATE_NAISSANCE, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property dateNaissance with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client:dateNaissance]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for dateNaissance
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property dateNaissance
14:43:28.893 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=NOM, insertable=true, updatable=true, unique=false}
14:43:28.893 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false
14:43:28.893 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client:nom]
14:43:28.893 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for nom
14:43:28.908 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property nom
14:43:28.908 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(client), mappingColumn=PRENOM, insertable=true, updatable=true, unique=false}
14:43:28.908 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property prenom with lazy=false
14:43:28.908 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [banque.Client:prenom]
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for prenom
14:43:28.908 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property prenom
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for nom
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for numero
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for solde
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for dateFin
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for taux
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for taux
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for date
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for montant
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for motif
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for beneficaire
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for codePostal
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for numero
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for rue
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ville
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for dateNaissance
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for nom
14:43:28.908 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for prenom
14:43:28.908 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [banque]
14:43:28.908 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [comptesingletable]
14:43:28.908 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [operationtableperclass]
14:43:28.908 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [client]
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: banque.AbstractCompte.clients
14:43:28.908 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Binding as ManyToMany: banque.AbstractCompte.clients
14:43:28.908 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [compte_id] to be non-null as it is part of the primary key for table [compte_client]
14:43:28.908 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [client_id] to be non-null as it is part of the primary key for table [compte_client]
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: COMPTE_ID, element: Client_ID
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: banque.Banque.clients
14:43:28.908 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Binding a OneToMany: banque.Banque.clients through a foreign key
14:43:28.908 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Mapping collection: banque.Banque.clients -> client
14:43:28.908 [main] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property banque.Client.banque
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: BANQUE_ID, one-to-many: banque.Client
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: banque.AbstractCompte.operations
14:43:28.908 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Binding a OneToMany: banque.AbstractCompte.operations through a foreign key
14:43:28.908 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Mapping collection: banque.AbstractCompte.operations -> operationTablePerClass
14:43:28.908 [main] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property banque.AbstractOperation.compte
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: COMPTE_ID, one-to-many: banque.AbstractOperation
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: banque.Client.comptes
14:43:28.908 [main] DEBUG o.h.cfg.annotations.CollectionBinder - Binding as ManyToMany: banque.Client.comptes
14:43:28.908 [main] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property banque.AbstractCompte.clients
14:43:28.908 [main] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: Client_ID, element: COMPTE_ID
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.Banque
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.Client
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.AbstractCompte
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.AbstractCompte
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.AbstractCompte
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.Banque
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.Client
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.AbstractCompte
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.AbstractCompte
14:43:28.908 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: banque.AbstractCompte
14:43:28.940 [main] DEBUG o.h.internal.SessionFactoryImpl - Building session factory
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - SessionFactory name : null
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Automatic flush during beforeCompletion(): disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Automatic session close at end of transaction: disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Statistics: disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Deleted entity synthetic identifier rollback: disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Default entity-mode: pojo
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Allow initialization of lazy state outside session : disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Using BatchFetchStyle : LEGACY
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Default batch fetch size: -1
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Maximum outer join fetch depth: 2
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Default null ordering: NONE
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Order SQL updates by primary key: disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Order SQL inserts for batching: disabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - multi-tenancy strategy : NONE
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - JTA Track by Thread: enabled
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - Query language substitutions: {}
14:43:28.940 [main] DEBUG org.hibernate.cfg.Settings - JPA query language strict compliance: disabled
